Age,Data,Variable,Author,onetal21tag
-276.895732,-0.526303353,Hazaric5,onetal17IC5,control
-296.1711548,-1.1132079631,Hazaric5,onetal17IC5,control
-315.3441721,-1.0456217566,Hazaric5,onetal17IC5,control
-334.5996599,-0.8397208708,Hazaric5,onetal17IC5,control
-353.9653648,-1.1677958755,Hazaric5,onetal17IC5,control
-373.306888,-1.1465433216,Hazaric5,onetal17IC5,control
-392.6150367,-1.1257152866,Hazaric5,onetal17IC5,control
-411.8712602,-1.2134010875,Hazaric5,onetal17IC5,control
-431.0703702,-1.4442374588,Hazaric5,onetal17IC5,control
-450.2479268,-1.4555120629,Hazaric5,onetal17IC5,control
-469.4118279,-1.9081766207,Hazaric5,onetal17IC5,control
-488.4952193,-1.8239583774,Hazaric5,onetal17IC5,control
-507.4853143,-1.8616108568,Hazaric5,onetal17IC5,control
-526.4792648,-1.8770329704,Hazaric5,onetal17IC5,control
-545.4907243,-1.615646846,Hazaric5,onetal17IC5,control
-564.4484295,-1.6971701904,Hazaric5,onetal17IC5,control
-583.3418176,-1.7366044185,Hazaric5,onetal17IC5,control
-602.2388648,-1.9218914189,Hazaric5,onetal17IC5,control
-621.1503245,-1.8468249899,Hazaric5,onetal17IC5,control
-640.0145765,-2.0683404742,Hazaric5,onetal17IC5,control
-658.8309457,-2.0480186821,Hazaric5,onetal17IC5,control
-677.5207625,-2.0026166498,Hazaric5,onetal17IC5,control
-696.0400867,-2.0800658963,Hazaric5,onetal17IC5,control
-714.8703065,-2.0841471833,Hazaric5,onetal17IC5,control
-734.0823256,-1.6720785201,Hazaric5,onetal17IC5,control
-753.4270636,-2.1390066732,Hazaric5,onetal17IC5,control
-772.8994663,-2.0316552293,Hazaric5,onetal17IC5,control
-792.3522166,-1.9709860662,Hazaric5,onetal17IC5,control
-811.777665,-2.1659069173,Hazaric5,onetal17IC5,control
-831.0685501,-1.976709825,Hazaric5,onetal17IC5,control
-850.202084,-2.0168416134,Hazaric5,onetal17IC5,control
-869.334974,-2.127529862,Hazaric5,onetal17IC5,control
-888.4792668,-1.870016263,Hazaric5,onetal17IC5,control
-907.6406671,-1.808761909,Hazaric5,onetal17IC5,control
-926.8099638,-2.0305583722,Hazaric5,onetal17IC5,control
-946.1391105,-2.0896303679,Hazaric5,onetal17IC5,control
-965.6591529,-2.0602985279,Hazaric5,onetal17IC5,control
-985.176374,-2.0890093735,Hazaric5,onetal17IC5,control
-1004.6706666,-1.9595574595,Hazaric5,onetal17IC5,control
-1024.1966631,-2.0324632101,Hazaric5,onetal17IC5,control
-1043.7671922,-2.0974670796,Hazaric5,onetal17IC5,control
-1063.2344317,-1.9711622974,Hazaric5,onetal17IC5,control
-1082.5459379,-2.0877023566,Hazaric5,onetal17IC5,control
-1102.2255121,-2.1786174128,Hazaric5,onetal17IC5,control
-1122.3613393,-2.1980062362,Hazaric5,onetal17IC5,control
-1142.5446565,-2.1554363257,Hazaric5,onetal17IC5,control
-1162.7399012,-2.3175300891,Hazaric5,onetal17IC5,control
-1182.9948494,-2.2401110421,Hazaric5,onetal17IC5,control
-1203.3244671,-2.1852949326,Hazaric5,onetal17IC5,control
-1223.5492638,-1.9860232522,Hazaric5,onetal17IC5,control
-1243.6475285,-1.9897028063,Hazaric5,onetal17IC5,control
-1263.7211096,-2.1135404759,Hazaric5,onetal17IC5,control
-1283.8137559,-2.1885984206,Hazaric5,onetal17IC5,control
-1303.4534109,-2.1803137657,Hazaric5,onetal17IC5,control
-1322.5828434,-1.9413121116,Hazaric5,onetal17IC5,control
-1341.5504381,-2.1025296582,Hazaric5,onetal17IC5,control
-1360.3693078,-2.239103075,Hazaric5,onetal17IC5,control
-1379.2478062,-1.9931166941,Hazaric5,onetal17IC5,control
-1398.2216653,-2.69196763,Hazaric5,onetal17IC5,control
-1417.1242655,-2.2611832822,Hazaric5,onetal17IC5,control
-1435.9489249,-2.2125124815,Hazaric5,onetal17IC5,control
-1454.5962162,-1.8438998063,Hazaric5,onetal17IC5,control
-1473.0201029,-2.0493061222,Hazaric5,onetal17IC5,control
-1491.7306756,-1.8453736238,Hazaric5,onetal17IC5,control
-1510.8339411,-2.0068384876,Hazaric5,onetal17IC5,control
-1529.6030653,-1.6653085806,Hazaric5,onetal17IC5,control
-1547.9411918,-1.8296089752,Hazaric5,onetal17IC5,control
-1566.3885341,-2.2329298827,Hazaric5,onetal17IC5,control
-1585.0018645,-2.1582481497,Hazaric5,onetal17IC5,control
-1603.6095354,-1.9328329308,Hazaric5,onetal17IC5,control
-1622.1924601,-2.1401373814,Hazaric5,onetal17IC5,control
-1640.8223689,-2.0251277475,Hazaric5,onetal17IC5,control
-1659.465613,-1.7036270244,Hazaric5,onetal17IC5,control
-1678.6653578,-1.7221020481,Hazaric5,onetal17IC5,control
-1813.2788625,-1.8191992662,Hazaric5,onetal17IC5,control
-1833.0497575,-2.7539628131,Hazaric5,onetal17IC5,control
-1853.0226642,-2.315071459,Hazaric5,onetal17IC5,control
-1872.6348707,-1.7278285696,Hazaric5,onetal17IC5,control
-1891.5496116,-2.1612578449,Hazaric5,onetal17IC5,control
-1910.5021757,-1.8625453311,Hazaric5,onetal17IC5,control
-1929.7113176,-1.7507178383,Hazaric5,onetal17IC5,control
-1949.217328,-1.4279343916,Hazaric5,onetal17IC5,control
-1969.1857827,-1.2983795936,Hazaric5,onetal17IC5,control
-1989.1458355,-1.4690232349,Hazaric5,onetal17IC5,control
-2008.9051967,-1.2094262542,Hazaric5,onetal17IC5,control
-2028.6389968,-1.056156841,Hazaric5,onetal17IC5,control
-2048.5719549,-1.319586052,Hazaric5,onetal17IC5,control
-2067.8105901,-1.2534734347,Hazaric5,onetal17IC5,control
-2085.8611195,-1.3640076592,Hazaric5,onetal17IC5,control
-2103.8013478,-1.4855614124,Hazaric5,onetal17IC5,control
-2122.0129003,-1.4528109952,Hazaric5,onetal17IC5,control
-2140.2024816,-1.2977165511,Hazaric5,onetal17IC5,control
-2158.3309173,-1.5674178642,Hazaric5,onetal17IC5,control
-2176.3674928,-1.6204724229,Hazaric5,onetal17IC5,control
-2194.2633641,-1.7152992056,Hazaric5,onetal17IC5,control
-2212.2353486,-1.4912271042,Hazaric5,onetal17IC5,control
-2231.306071,-1.6229066594,Hazaric5,onetal17IC5,control
-2247.1114444,-1.4566201009,Hazaric5,onetal17IC5,control
-2258.3794248,-1.5043732733,Hazaric5,onetal17IC5,control
-2269.0852682,-1.3403845378,Hazaric5,onetal17IC5,control
-2280.292028,-1.4019398089,Hazaric5,onetal17IC5,control
-2291.4768515,-1.4037590555,Hazaric5,onetal17IC5,control
-2302.6007664,-1.5882697312,Hazaric5,onetal17IC5,control
-2313.8026073,-1.4807608393,Hazaric5,onetal17IC5,control
-2325.2048882,-1.64230479,Hazaric5,onetal17IC5,control
-2336.4675222,-1.6307240535,Hazaric5,onetal17IC5,control
-2347.4430442,-1.1956050502,Hazaric5,onetal17IC5,control
-2358.3140611,-1.3304355703,Hazaric5,onetal17IC5,control
-2369.0959189,-1.5143162033,Hazaric5,onetal17IC5,control
-2379.9223155,-1.4906206776,Hazaric5,onetal17IC5,control
-2390.8838873,-1.3495093285,Hazaric5,onetal17IC5,control
-2401.8229988,-1.4128486618,Hazaric5,onetal17IC5,control
-2412.6946783,-1.2800937767,Hazaric5,onetal17IC5,control
-2423.4945861,-1.7993675676,Hazaric5,onetal17IC5,control
-2434.1898093,-1.8328570001,Hazaric5,onetal17IC5,control
-2444.8808071,-1.5070253306,Hazaric5,onetal17IC5,control
-2455.5136235,-1.7985030295,Hazaric5,onetal17IC5,control
-2466.5034002,-1.7324465992,Hazaric5,onetal17IC5,control
-2478.1960309,-1.8719213913,Hazaric5,onetal17IC5,control
-2489.8241067,-2.0038373836,Hazaric5,onetal17IC5,control
-2501.0327678,-1.8919716303,Hazaric5,onetal17IC5,control
-2512.3367043,-1.9873624161,Hazaric5,onetal17IC5,control
-2523.9253167,-1.8699120085,Hazaric5,onetal17IC5,control
-2535.5724785,-1.7403331761,Hazaric5,onetal17IC5,control
-2547.2218218,-1.5858801551,Hazaric5,onetal17IC5,control
-2558.8794394,-1.6257867822,Hazaric5,onetal17IC5,control
-2570.5704354,-1.5243922598,Hazaric5,onetal17IC5,control
-2582.1383619,-1.4022773107,Hazaric5,onetal17IC5,control
-2593.4721411,-1.5708104481,Hazaric5,onetal17IC5,control
-2604.833581,-1.5203795824,Hazaric5,onetal17IC5,control
-2616.3316022,-1.5646994131,Hazaric5,onetal17IC5,control
-2627.8450698,-1.50388678,Hazaric5,onetal17IC5,control
-2639.3316388,-1.3511881558,Hazaric5,onetal17IC5,control
-2650.8572088,-0.3459781008,Hazaric5,onetal17IC5,control
-2662.442461,-0.6009594882,Hazaric5,onetal17IC5,control
-2674.0780732,-1.3584738959,Hazaric5,onetal17IC5,control
-2685.7700267,-1.2753672536,Hazaric5,onetal17IC5,control
-2697.4928786,-2.0124213621,Hazaric5,onetal17IC5,control
-2709.2422219,-1.3018435128,Hazaric5,onetal17IC5,control
-2720.9942325,-1.7365786563,Hazaric5,onetal17IC5,control
-2732.7042744,-2.1157118711,Hazaric5,onetal17IC5,control
-2744.5370132,-1.1517957546,Hazaric5,onetal17IC5,control
-2756.6379001,-1.3008185101,Hazaric5,onetal17IC5,control
-2768.6070933,-1.0068922689,Hazaric5,onetal17IC5,control
-2780.2354981,-0.7544434249,Hazaric5,onetal17IC5,control
-2791.90317,-0.7053968741,Hazaric5,onetal17IC5,control
-2803.7846095,-0.145183772,Hazaric5,onetal17IC5,control
-2815.5876824,0.305202276,Hazaric5,onetal17IC5,control
-2827.2044718,0.6361700191,Hazaric5,onetal17IC5,control
-2838.7541897,1.0485104147,Hazaric5,onetal17IC5,control
-2850.2554946,1.711455471,Hazaric5,onetal17IC5,control
-2861.7450698,1.7380336715,Hazaric5,onetal17IC5,control
-2873.2316388,1.4320090921,Hazaric5,onetal17IC5,control
-2884.7567467,1.2448033112,Hazaric5,onetal17IC5,control
-2896.3353263,1.0054964769,Hazaric5,onetal17IC5,control
-2907.9879022,0.6010508554,Hazaric5,onetal17IC5,control
-2919.7838503,0.0427618225,Hazaric5,onetal17IC5,control
-2931.4544215,-0.2069849804,Hazaric5,onetal17IC5,control
-2942.8656988,0.1544460384,Hazaric5,onetal17IC5,control
-2954.2176514,-0.0959552963,Hazaric5,onetal17IC5,control
-2965.5415621,0.1643438222,Hazaric5,onetal17IC5,control
-2976.9434087,-0.1342716942,Hazaric5,onetal17IC5,control
-2988.545673,-0.0463774855,Hazaric5,onetal17IC5,control
-3000.0032503,-0.0446202928,Hazaric5,onetal17IC5,control
-3011.1053935,-0.4246903354,Hazaric5,onetal17IC5,control
-3022.3236573,-0.476302992,Hazaric5,onetal17IC5,control
-3033.8818706,-0.5757797171,Hazaric5,onetal17IC5,control
-3045.4425973,-0.3148049712,Hazaric5,onetal17IC5,control
-3056.8737997,0.2187933583,Hazaric5,onetal17IC5,control
-3068.3525893,0.1260722924,Hazaric5,onetal17IC5,control
-3079.9305065,-0.1714978658,Hazaric5,onetal17IC5,control
-3091.5869436,0.0833277477,Hazaric5,onetal17IC5,control
-3103.3690512,0.2853391908,Hazaric5,onetal17IC5,control
-3115.0649499,-0.1011009104,Hazaric5,onetal17IC5,control
-3126.5480881,-0.1774426414,Hazaric5,onetal17IC5,control
-3138.0609605,-0.5611339037,Hazaric5,onetal17IC5,control
-3149.6624677,-0.269274262,Hazaric5,onetal17IC5,control
-3161.4187853,-0.0144664183,Hazaric5,onetal17IC5,control
-3173.4141303,-0.1468865856,Hazaric5,onetal17IC5,control
-3185.4494102,0.1797182225,Hazaric5,onetal17IC5,control
-3197.4697716,0.0915781509,Hazaric5,onetal17IC5,control
-3209.4282678,0.4210181987,Hazaric5,onetal17IC5,control
-3221.2601145,0.3644035343,Hazaric5,onetal17IC5,control
-3233.1355844,0.5253635173,Hazaric5,onetal17IC5,control
-3245.1336062,0.5581112726,Hazaric5,onetal17IC5,control
-3257.1466073,-0.4171792548,Hazaric5,onetal17IC5,control
-3269.1264989,-0.6733515045,Hazaric5,onetal17IC5,control
-3281.171933,-0.4369867545,Hazaric5,onetal17IC5,control
-3293.4029403,-1.0611363271,Hazaric5,onetal17IC5,control
-3305.3992835,-1.0817307696,Hazaric5,onetal17IC5,control
-3316.8844817,0.4434996974,Hazaric5,onetal17IC5,control
-3328.5230468,-0.4963460239,Hazaric5,onetal17IC5,control
-3340.6292163,-0.9060371892,Hazaric5,onetal17IC5,control
-3352.7576014,-0.5370000393,Hazaric5,onetal17IC5,control
-3364.7792679,0.1744079003,Hazaric5,onetal17IC5,control
-3376.7305986,-0.0327816951,Hazaric5,onetal17IC5,control
-3388.5960987,0.4027557582,Hazaric5,onetal17IC5,control
-3400.4051905,0.5616666919,Hazaric5,onetal17IC5,control
-3412.1564955,0.3928658106,Hazaric5,onetal17IC5,control
-3423.8956075,0.1029667893,Hazaric5,onetal17IC5,control
-3435.6255017,-0.155909857,Hazaric5,onetal17IC5,control
-3447.4147176,-0.4471470265,Hazaric5,onetal17IC5,control
-3459.3060087,-0.6518583761,Hazaric5,onetal17IC5,control
-3471.2309106,-0.5814736437,Hazaric5,onetal17IC5,control
-3483.1402874,-0.2947555992,Hazaric5,onetal17IC5,control
-3495.1858069,0.0311093983,Hazaric5,onetal17IC5,control
-3507.602036,0.1476155217,Hazaric5,onetal17IC5,control
-3519.5437,0.2482805648,Hazaric5,onetal17IC5,control
-3530.5491263,0.1722225225,Hazaric5,onetal17IC5,control
-3541.6087156,-0.2945227198,Hazaric5,onetal17IC5,control
-3553.1094596,0.5505471314,Hazaric5,onetal17IC5,control
-3564.6417887,-0.3190448863,Hazaric5,onetal17IC5,control
-3576.1196591,0.8575973338,Hazaric5,onetal17IC5,control
-3587.5094536,-0.741964591,Hazaric5,onetal17IC5,control
-3598.7353106,-0.1680840438,Hazaric5,onetal17IC5,control
-3610.0187383,-0.4476274772,Hazaric5,onetal17IC5,control
-3621.459364,-0.8820014619,Hazaric5,onetal17IC5,control
-3632.9423465,-1.1315079089,Hazaric5,onetal17IC5,control
-3644.4484492,-0.9003506726,Hazaric5,onetal17IC5,control
-3655.9375932,-0.8730210361,Hazaric5,onetal17IC5,control
-3667.3548878,-0.7438744552,Hazaric5,onetal17IC5,control
-3678.8650843,-1.9176559768,Hazaric5,onetal17IC5,control
-3690.5483404,-2.3837149675,Hazaric5,onetal17IC5,control
-3702.3017786,-2.4852893484,Hazaric5,onetal17IC5,control
-3714.1414517,-1.4305252653,Hazaric5,onetal17IC5,control
-3725.8746464,-1.8675128848,Hazaric5,onetal17IC5,control
-3737.4404412,-2.2207828629,Hazaric5,onetal17IC5,control
-3748.7872563,-1.8057603825,Hazaric5,onetal17IC5,control
-3759.7965595,-1.8738867605,Hazaric5,onetal17IC5,control
-3770.8977733,-2.6778139242,Hazaric5,onetal17IC5,control
-3782.3134827,-1.9809704464,Hazaric5,onetal17IC5,control
-3793.7077245,-1.3224388578,Hazaric5,onetal17IC5,control
-3804.9664371,-1.1047077733,Hazaric5,onetal17IC5,control
-3816.1893717,-0.8139652019,Hazaric5,onetal17IC5,control
-3827.3967853,-0.1014816378,Hazaric5,onetal17IC5,control
-3838.5623459,-1.0789314151,Hazaric5,onetal17IC5,control
-3849.4768237,-1.1652396451,Hazaric5,onetal17IC5,control
-3861.0881692,-0.9052034361,Hazaric5,onetal17IC5,control
-3874.0321951,-1.0797040612,Hazaric5,onetal17IC5,control
-3887.4379317,-0.6982628683,Hazaric5,onetal17IC5,control
-3901.1346514,-1.1108405671,Hazaric5,onetal17IC5,control
-3914.7340185,-1.340748542,Hazaric5,onetal17IC5,control
-3927.9690627,-1.5189226489,Hazaric5,onetal17IC5,control
-3941.2235503,-1.1896908329,Hazaric5,onetal17IC5,control
-3954.6556143,-0.7498740514,Hazaric5,onetal17IC5,control
-3967.9058132,-1.1308758128,Hazaric5,onetal17IC5,control
-3979.6562853,-1.8974770229,Hazaric5,onetal17IC5,control
-3995.8186523,-1.3100901158,Hazaric5,onetal17IC5,control
-4025.8743804,-1.2894767642,Hazaric5,onetal17IC5,control
-4058.4717095,-1.071405189,Hazaric5,onetal17IC5,control
-4088.6534865,-0.8713611321,Hazaric5,onetal17IC5,control
-4118.8799673,-0.6740182358,Hazaric5,onetal17IC5,control
-4149.2415082,-0.8126087703,Hazaric5,onetal17IC5,control
-4179.5820286,-0.2712528813,Hazaric5,onetal17IC5,control
-4209.8740069,-0.3266121161,Hazaric5,onetal17IC5,control
-4240.0175867,-0.5757692382,Hazaric5,onetal17IC5,control
-4269.7294215,-1.3869582054,Hazaric5,onetal17IC5,control
-4300.126298,-1.7539302641,Hazaric5,onetal17IC5,control
-4331.8410496,-1.0330201762,Hazaric5,onetal17IC5,control
-4363.9469087,-0.6007938525,Hazaric5,onetal17IC5,control
-4396.2657994,-0.2871176531,Hazaric5,onetal17IC5,control
-4428.4102521,-0.9150837401,Hazaric5,onetal17IC5,control
-4460.097212,-0.1842881336,Hazaric5,onetal17IC5,control
-4491.7850329,-1.1795465718,Hazaric5,onetal17IC5,control
-4523.6330624,-1.0305612232,Hazaric5,onetal17IC5,control
-4555.519191,-0.9746659624,Hazaric5,onetal17IC5,control
-4587.6838156,-1.5786085945,Hazaric5,onetal17IC5,control
-4797.1771852,-1.8293779615,Hazaric5,onetal17IC5,control
-4831.461165,-2.3461916979,Hazaric5,onetal17IC5,control
-4865.0400231,-2.3603942363,Hazaric5,onetal17IC5,control
-4897.9226391,-1.733088714,Hazaric5,onetal17IC5,control
-4932.7605417,-1.3352140068,Hazaric5,onetal17IC5,control
-4968.7093703,-1.3863692943,Hazaric5,onetal17IC5,control
-5004.1268257,-1.4843907853,Hazaric5,onetal17IC5,control
-5039.5635603,-1.0459930165,Hazaric5,onetal17IC5,control
-5075.1912922,-0.875994935,Hazaric5,onetal17IC5,control
-5110.6127744,-1.4482889678,Hazaric5,onetal17IC5,control
-5145.8067631,-1.4679672921,Hazaric5,onetal17IC5,control
-5181.3238802,-1.4065389231,Hazaric5,onetal17IC5,control
-5216.6151441,-1.4036965559,Hazaric5,onetal17IC5,control
-5250.3210949,-1.0206894948,Hazaric5,onetal17IC5,control
-5283.8825887,-1.0104271715,Hazaric5,onetal17IC5,control
-5318.0796342,-0.9337290693,Hazaric5,onetal17IC5,control
-5352.1400019,-1.1315946175,Hazaric5,onetal17IC5,control
-5386.02501,-0.7556257123,Hazaric5,onetal17IC5,control
-5420.1505821,-0.8634143181,Hazaric5,onetal17IC5,control
-5454.3912693,-0.4341039168,Hazaric5,onetal17IC5,control
-5488.2562528,-0.3481885242,Hazaric5,onetal17IC5,control
-5523.058942,-0.243034895,Hazaric5,onetal17IC5,control
-5559.8315825,-0.7935832308,Hazaric5,onetal17IC5,control
-5596.5267359,-0.9875706165,Hazaric5,onetal17IC5,control
-5633.0151938,-1.2028778054,Hazaric5,onetal17IC5,control
-5670.468579,-0.8954304222,Hazaric5,onetal17IC5,control
-5708.3264513,-1.3303929338,Hazaric5,onetal17IC5,control
-5745.5528059,-1.3407803773,Hazaric5,onetal17IC5,control
-5782.7075579,-1.0893733303,Hazaric5,onetal17IC5,control
-5819.9464817,-0.8482899536,Hazaric5,onetal17IC5,control
-5857.5132344,-0.8196001976,Hazaric5,onetal17IC5,control
-5895.4313782,-1.0901346431,Hazaric5,onetal17IC5,control
-5933.5925675,-0.6961396016,Hazaric5,onetal17IC5,control
-5971.9185003,-1.1644709236,Hazaric5,onetal17IC5,control
-6010.1793101,-0.9856710198,Hazaric5,onetal17IC5,control
-6048.6629532,-1.6171334172,Hazaric5,onetal17IC5,control
-6087.5728077,-1.800975078,Hazaric5,onetal17IC5,control
-6126.5144686,-1.4233619422,Hazaric5,onetal17IC5,control
-6165.1230192,-1.0638287814,Hazaric5,onetal17IC5,control
-6199.8741413,-1.0309685583,Hazaric5,onetal17IC5,control
-6232.7916524,-0.9262089541,Hazaric5,onetal17IC5,control
-6266.4071897,-0.7707935929,Hazaric5,onetal17IC5,control
-6300.0750185,-0.9421098296,Hazaric5,onetal17IC5,control
-6333.7597813,-1.3619753764,Hazaric5,onetal17IC5,control
-6367.5429494,-1.4492788565,Hazaric5,onetal17IC5,control
-6401.3841126,-0.5549311458,Hazaric5,onetal17IC5,control
-6434.4842087,-0.5737229396,Hazaric5,onetal17IC5,control
-6468.0758215,-0.4739192662,Hazaric5,onetal17IC5,control
-6504.7813486,-0.2482199023,Hazaric5,onetal17IC5,control
-6542.2979692,-0.4639872659,Hazaric5,onetal17IC5,control
-6579.7116929,-0.2032534061,Hazaric5,onetal17IC5,control
-6616.8500758,-0.1147960081,Hazaric5,onetal17IC5,control
-6653.7449489,-0.7662849386,Hazaric5,onetal17IC5,control
-6691.0916589,-1.0620836393,Hazaric5,onetal17IC5,control
-6728.493511,-0.5040742561,Hazaric5,onetal17IC5,control
-6765.4337035,-0.5629534357,Hazaric5,onetal17IC5,control
-6801.893701,-0.8705161536,Hazaric5,onetal17IC5,control
-6837.7218153,-1.2806633073,Hazaric5,onetal17IC5,control
-6873.8920175,-0.47461453,Hazaric5,onetal17IC5,control
-6910.4015425,-1.2043048382,Hazaric5,onetal17IC5,control
-6946.6089069,-1.4478363327,Hazaric5,onetal17IC5,control
-6982.7611554,-1.1957617329,Hazaric5,onetal17IC5,control
-7019.1668332,-0.6422561887,Hazaric5,onetal17IC5,control
-7055.7033301,-0.6823375652,Hazaric5,onetal17IC5,control
-7092.4644734,-0.6943921138,Hazaric5,onetal17IC5,control
-7128.0110962,-0.6098803033,Hazaric5,onetal17IC5,control
-7162.5118679,-0.3518608418,Hazaric5,onetal17IC5,control
-7197.7048113,-0.7940237493,Hazaric5,onetal17IC5,control
-7232.9960053,-1.2266011929,Hazaric5,onetal17IC5,control
-7267.6210318,-1.4368296844,Hazaric5,onetal17IC5,control
-7302.4486157,-1.6416718977,Hazaric5,onetal17IC5,control
-7337.8414819,-1.8042366615,Hazaric5,onetal17IC5,control
-7373.2031522,-2.1917269089,Hazaric5,onetal17IC5,control
-7408.5480166,-1.9154278258,Hazaric5,onetal17IC5,control
-7444.087706,-1.7127345305,Hazaric5,onetal17IC5,control
-7480.0338856,-1.9567126858,Hazaric5,onetal17IC5,control
-7516.9482751,-1.7312050145,Hazaric5,onetal17IC5,control
-7553.9177383,-2.2524910063,Hazaric5,onetal17IC5,control
-7590.58237,-2.4475567336,Hazaric5,onetal17IC5,control
-7627.1774351,-2.1133852355,Hazaric5,onetal17IC5,control
-7663.7190581,-1.8271398977,Hazaric5,onetal17IC5,control
-7700.2111227,-1.4289055501,Hazaric5,onetal17IC5,control
-7736.8455518,-0.7520274744,Hazaric5,onetal17IC5,control
-7773.9501317,-1.3641168524,Hazaric5,onetal17IC5,control
-7811.3031133,-1.4446457303,Hazaric5,onetal17IC5,control
-7848.8696758,-1.1607758904,Hazaric5,onetal17IC5,control
-7886.3276408,-1.2362260791,Hazaric5,onetal17IC5,control
-7923.6658861,-1.3550837664,Hazaric5,onetal17IC5,control
-7961.0113102,-1.58333927,Hazaric5,onetal17IC5,control
-7998.0122883,-1.2820178863,Hazaric5,onetal17IC5,control
-8033.8898904,-0.7855348072,Hazaric5,onetal17IC5,control
-8070.2375706,-1.2081484859,Hazaric5,onetal17IC5,control
-8107.7243146,-1.5388791518,Hazaric5,onetal17IC5,control
-8144.9064098,-1.9465683939,Hazaric5,onetal17IC5,control
-8181.8126388,-2.2058180922,Hazaric5,onetal17IC5,control
-8218.7276526,-2.3353817437,Hazaric5,onetal17IC5,control
-8255.9815401,-1.7482226766,Hazaric5,onetal17IC5,control
-8309.5863063,-2.182033238,Hazaric5,onetal17IC5,control
-8348.7836491,-2.387738785,Hazaric5,onetal17IC5,control
